frequency,quantity
10,0.03483
11,0.0186255
12,0.03347654
13,0.02479984
14,0.01199988
1,0.01061004
2,0.03513725
3,0.04154152
4,0.01833928
5,0.0587249
6,0.02585606
7,0.08064947
8,0.07870433
9,0.0323042
10,0.03483
11,0.0186255
12,0.03347654
13,0.02479984
14,0.01199988
1,0.01048481
2,0.03406196
3,0.04041089
4,0.02154948
5,0.06099071
6,0.03465409
7,0.07855021
8,0.08550722
9,0.02813011
10,0.03980573
11,0.02258076
12,0.0313064
13,0.02520911
15,0.0119786
2,0.03150632
3,0.03975784
4,0.02081414
5,0.05989711
6,0.02961669
7,0.08438928
8,0.08526947
9,0.03691482
10,0.03521403
11,0.02177706
12,0.04194867
13,0.02587636
14,0.01089117
2,0.03086626
3,0.04211958
4,0.02157324
5,0.06293097
6,0.02914964
7,0.08564278
8,0.08002791
9,0.0257071
10,0.04110753
11,0.01403424
12,0.03834908
13,0.02816572
2,0.03235082
3,0.04698528
4,0.01794048
5,0.06133386
6,0.03041668
7,0.08309051
8,0.08893248
9,0.02719572
10,0.03702287
11,0.02434197
12,0.03944494
13,0.03339764
14,0.01022426
17,0.01159406
0,0.01116986
1,0.0138687
2,0.03885904
3,0.04779676
4,0.01663103
5,0.06240877
6,0.03128284
7,0.07829683
8,0.09578128
9,0.02767749
10,0.03122265
11,0.01795015
12,0.04214147
13,0.03011956
15,0.01104361
0,0.0217128
1,0.02425374
2,0.04507159
3,0.03011392
5,0.06938668
6,0.0352281
7,0.0828701
8,0.1004434
9,0.03512598
10,0.03145168
11,0.03421917
12,0.02858805
13,0.03488096
14,0.01645599
15,0.01515061
0,0.0217128
1,0.02425374
2,0.04507159
3,0.03011392
5,0.06938668
6,0.0352281
7,0.0828701
8,0.1004434
9,0.03512598
10,0.03145168
11,0.03421917
12,0.02858805
13,0.03488096
14,0.01645599
15,0.01515061
0,0.02342438
1,0.02621285
2,0.05284583
3,0.03098208
5,0.07021186
6,0.03175103
7,0.08255567
8,0.1014278
9,0.0303436
10,0.02893914
11,0.02353091
12,0.03520324
13,0.0389362
14,0.01250031
15,0.0140836
0,0.01492359
1,0.01834659
2,0.03595262
3,0.03558899
5,0.08080922
6,0.02457341
7,0.08247009
8,0.1021281
9,0.03007305
10,0.03075374
11,0.02279157
12,0.03693097
13,0.04366843
14,0.01642931
15,0.0103941
16,0.0126465
17,0.01330416
18,0.01002873
0,0.01264745
1,0.01617987
2,0.03530626
3,0.03259603
4,0.01589709
5,0.08696
6,0.02266836
7,0.09272914
8,0.09153591
9,0.03506983
10,0.04264513
11,0.01264126
12,0.03726555
13,0.04388204
14,0.0206081
17,0.01141574
18,0.01087095
30,0.01008977
0,0.01597789
1,0.01948016
2,0.04508301
3,0.03087102
4,0.01135674
5,0.0813716
6,0.02222752
7,0.08455883
8,0.09756896
9,0.03832169
10,0.03004202
11,0.0214627
12,0.03946687
13,0.0416627
14,0.02188834
15,0.01578799
16,0.0111068
17,0.01191455
33,0.01058965
0,0.01444417
1,0.01772425
2,0.0446837
3,0.03579554
5,0.07889856
6,0.01888528
7,0.08069943
8,0.09649023
9,0.03549241
10,0.02643716
11,0.01767258
12,0.03604815
13,0.03670088
14,0.02296072
15,0.01414915
16,0.01197288
17,0.01196788
1,0.01028483
2,0.04029676
3,0.03485915
5,0.08951896
6,0.01568481
7,0.08179437
8,0.09607248
9,0.03664416
10,0.04101452
11,0.01493382
12,0.0256997
13,0.0419176
14,0.02737155
16,0.01443703
17,0.01187105
18,0.01539629
19,0.01147526
20,0.01099166
23,0.01015605
25,0.01150702
30,0.01065214
1,0.01021766
2,0.0406122
3,0.03825594
5,0.08825123
6,0.01707724
7,0.07833229
8,0.09463289
9,0.03470945
10,0.03853925
11,0.01612062
12,0.02485364
13,0.03834303
14,0.01908771
16,0.01400389
17,0.01127859
18,0.01311265
19,0.01025694
23,0.01002828
25,0.01061561
30,0.01125522
1,0.01254101
2,0.03628932
3,0.02759387
5,0.08473239
6,0.02386318
7,0.0807775
8,0.09555064
9,0.03408378
10,0.04313461
12,0.02556312
13,0.04147678
14,0.01669814
18,0.0145989
20,0.01036398
32,0.0131368
0,0.01023391
1,0.01564214
2,0.04272386
3,0.03803378
5,0.08523058
6,0.01635019
7,0.08118704
8,0.09235829
9,0.03699347
10,0.03792176
11,0.01658393
12,0.03140721
13,0.03654647
14,0.01795625
16,0.01158567
17,0.01075113
18,0.01209917
25,0.01029811
30,0.01082393
0,0.02087492
1,0.02319636
2,0.04887933
3,0.0304348
4,0.0123517
5,0.07599755
6,0.0252782
7,0.09172063
8,0.06856298
9,0.03809257
10,0.04098082
11,0.01063251
12,0.04130735
13,0.02151963
14,0.01147742
15,0.01832479
17,0.01014813
0,0.02032806
1,0.02261725
2,0.05171914
3,0.02966924
4,0.0154037
5,0.07629523
6,0.02820925
7,0.0873455
8,0.08165869
9,0.03562436
10,0.04022999
11,0.02252031
12,0.03858598
13,0.03073771
15,0.02018583
0,0.01697001
1,0.01922151
2,0.04521117
3,0.03198434
4,0.01321688
5,0.07625301
6,0.02143502
7,0.08958368
8,0.080632
9,0.04197095
10,0.03131767
11,0.01868178
12,0.05276647
13,0.01963087
