frequency,quantity
10,0.07111399
11,0.02063473
12,0.05163945
13,0.01918412
15,0.03840914
16,0.01714898
17,0.01388087
18,0.01199581
19,0.01092889
20,0.01166357
0,0.02244035
1,0.02639489
2,0.0563884
3,0.02862154
5,0.08779551
6,0.02969656
7,0.09813493
8,0.04193541
10,0.07985126
11,0.03096955
12,0.07064163
14,0.01602293
15,0.02384334
17,0.01107478
0,0.01205096
1,0.01571215
2,0.04580194
3,0.03072026
5,0.09032336
6,0.03115995
7,0.09763841
8,0.04374339
9,0.01236829
10,0.07502081
11,0.02895109
12,0.06349403
13,0.01093887
15,0.03019941
16,0.01231733
17,0.01507477
2,0.04180096
3,0.04230207
4,0.01675509
5,0.09689213
6,0.04008799
7,0.1025659
8,0.04205614
9,0.01292074
10,0.06865182
11,0.01982598
12,0.05920664
13,0.01483963
15,0.02953497
16,0.0130398
17,0.0178352
0,0.01491083
1,0.01844091
2,0.04770236
3,0.03258496
4,0.01000785
5,0.07846189
6,0.01802081
7,0.08496217
8,0.06496552
9,0.04100835
10,0.04526125
11,0.01001351
12,0.04706973
13,0.02462186
14,0.0233612
15,0.01743077
17,0.01231084
0,0.02190719
1,0.02515513
2,0.0516374
3,0.03152172
4,0.01437596
5,0.07205233
6,0.02184063
7,0.08568153
8,0.06986261
9,0.03785131
10,0.05069698
11,0.01180498
12,0.04524392
13,0.02612026
14,0.01817778
15,0.02302361
0,0.01434784
1,0.01730222
2,0.04438575
3,0.03568409
4,0.01960681
5,0.06978513
6,0.01405109
7,0.08512113
8,0.06401613
9,0.03939898
10,0.05593172
12,0.04513055
13,0.01825798
14,0.01799385
15,0.02821677
0,0.01434784
1,0.01730222
2,0.04438575
3,0.03568409
4,0.01960681
5,0.06978513
6,0.01405109
7,0.08512113
8,0.06401613
9,0.03939898
10,0.05593172
12,0.04513055
13,0.01825798
14,0.01799385
15,0.02821677
2,0.03241634
3,0.04552981
4,0.03403291
5,0.05976651
6,0.0196539
7,0.09210315
8,0.05062308
9,0.03465582
10,0.05883623
12,0.04539769
13,0.02143149
14,0.02010748
15,0.02537707
0,0.01948291
1,0.02291909
2,0.05114383
3,0.02090965
5,0.0812675
6,0.02636811
7,0.09859124
8,0.03909875
10,0.08184829
11,0.034547
12,0.06427011
14,0.02189591
15,0.02036614
0,0.01948291
1,0.02291909
2,0.05114383
3,0.02090965
5,0.0812675
6,0.02636811
7,0.09859124
8,0.03909875
10,0.08184829
11,0.034547
12,0.06427011
14,0.02189591
15,0.02036614
0,0.01570877
1,0.0195527
2,0.04554175
3,0.02626447
5,0.08724584
6,0.03109971
7,0.09955415
8,0.03638437
9,0.01065177
10,0.07962841
11,0.02731912
12,0.06289874
14,0.0155116
15,0.02713417
2,0.0365031
3,0.0377373
4,0.01389787
5,0.09669326
6,0.03845576
7,0.1022904
8,0.03810684
9,0.01146654
10,0.07289008
11,0.01950585
12,0.04732192
13,0.01286307
15,0.03199722
16,0.01196105
17,0.01226414
1,0.01051034
2,0.0378126
3,0.03203796
5,0.08895622
6,0.03373342
7,0.09692095
8,0.04223673
9,0.01782309
10,0.07137965
12,0.04302849
13,0.01733147
14,0.01110856
15,0.03020924
16,0.0101042
17,0.01033441
0,0.01723438
1,0.01992315
2,0.0471179
3,0.02700014
4,0.01742286
5,0.0653198
6,0.01262026
