frequency,quantity
11,0.02753317
12,0.05006572
13,0.01112138
14,0.0139348
15,0.0184173
0,0.01147881
1,0.01420305
2,0.03641068
3,0.02054526
5,0.07549745
6,0.02283256
7,0.07363724
8,0.02086141
9,0.01636641
10,0.07746429
11,0.02397317
12,0.0571801
14,0.01368658
15,0.01543223
1,0.01093921
2,0.03309546
3,0.02485445
5,0.07894529
6,0.02931463
7,0.07754712
8,0.02090896
9,0.02144169
10,0.06696687
11,0.01513756
12,0.04383355
15,0.02290697
2,0.03225236
3,0.02449271
5,0.06695667
6,0.01463673
7,0.06140073
8,0.03435624
9,0.03020133
10,0.06040188
12,0.03154114
13,0.01834841
14,0.01954252
15,0.01681227
0,0.01403016
1,0.01612233
2,0.03712859
3,0.02293399
4,0.01265637
5,0.06104547
6,0.01172079
7,0.05945128
8,0.03942887
9,0.02803951
10,0.05626719
12,0.0363389
13,0.01134821
14,0.01427439
15,0.01553954
0,0.01035749
1,0.01244072
2,0.03186787
3,0.02609458
4,0.01363365
5,0.05665089
6,0.01177855
7,0.05903398
8,0.04964527
9,0.03078362
10,0.04773575
12,0.03993994
13,0.01901709
14,0.01169687
15,0.0179546
2,0.02640035
3,0.03123341
4,0.01882884
5,0.05460671
6,0.01453735
7,0.06182782
8,0.04804511
9,0.03034034
10,0.06119454
12,0.0280711
13,0.0236193
14,0.01724928
15,0.01748022
2,0.02871031
3,0.02860258
4,0.01999741
5,0.05338723
6,0.01392811
7,0.06682335
8,0.03475207
9,0.01620046
10,0.0716229
11,0.01841547
12,0.03675346
13,0.02024718
15,0.02943345
16,0.01418041
2,0.02871031
3,0.02860258
4,0.01999741
5,0.05338723
6,0.01392811
7,0.06682335
8,0.03475207
9,0.01620046
10,0.0716229
11,0.01841547
12,0.03675346
13,0.02024718
15,0.02943345
16,0.01418041
0,0.01693872
1,0.01963312
2,0.04039668
3,0.01723476
5,0.07037808
6,0.02326513
7,0.07064974
8,0.03426898
10,0.07930636
11,0.02971148
12,0.04560646
13,0.01323539
14,0.01159222
15,0.018498
0,0.01127862
1,0.01389604
2,0.03254959
3,0.02331467
5,0.07402491
6,0.02102565
7,0.06506379
8,0.04655781
9,0.01283509
10,0.08173514
11,0.0246033
12,0.04371802
13,0.01221236
15,0.02130612
2,0.02571282
3,0.02928195
4,0.01238058
5,0.08318067
6,0.02896798
7,0.07447954
8,0.03453144
10,0.07357536
11,0.01948389
12,0.03533692
13,0.01170024
15,0.02292566
2,0.02861649
3,0.02460924
