frequency,quantity
25,0.01405082
26,0.02807072
27,0.01399252
28,0.01119001
29,0.01521946
24,0.01004954
25,0.01394647
26,0.01994622
27,0.01612732
28,0.01243766
24,0.01054017
25,0.01744177
26,0.0110931
27,0.01268827
28,0.01258205
29,0.01512464
24,0.01054017
25,0.01744177
26,0.0110931
27,0.01268827
28,0.01258205
29,0.01512464
26,0.01427414
28,0.01690689
29,0.01526185
26,0.01427414
28,0.01690689
29,0.01526185
22,0.01164624
26,0.02610141
27,0.01470787
30,0.0119202
25,0.01600192
26,0.012965
27,0.01884049
28,0.01358582
30,0.01092597
25,0.01600192
26,0.012965
27,0.01884049
28,0.01358582
30,0.01092597
24,0.01164517
25,0.01515242
26,0.02053565
27,0.01154686
28,0.01025091
29,0.0123124
24,0.01164517
25,0.01515242
26,0.02053565
27,0.01154686
28,0.01025091
29,0.0123124
19,0.01294102
21,0.0140652
25,0.01014485
26,0.01082222
27,0.02243043
28,0.01268962
29,0.01153879
19,0.01294102
21,0.0140652
25,0.01014485
26,0.01082222
27,0.02243043
28,0.01268962
29,0.01153879
25,0.01137099
27,0.02320527
25,0.01137099
27,0.02320527
26,0.01002582
29,0.013798
21,0.01167052
25,0.0181725
26,0.01025232
27,0.0244132
21,0.01167052
25,0.0181725
26,0.01025232
27,0.0244132
25,0.01669543
27,0.01284394
27,0.01337199
30,0.01074334
27,0.01337199
30,0.01074334
27,0.01337199
30,0.01074334
26,0.01913206
19,0.01063593
25,0.01622171
26,0.01832366
19,0.01063593
25,0.01622171
26,0.01832366
26,0.0126135
28,0.01060285
25,0.01234677
26,0.01770905
28,0.01467572
25,0.01234677
26,0.01770905
28,0.01467572
27,0.01278041
29,0.01907873
27,0.01278041
29,0.01907873
26,0.01833782
25,0.01217825
26,0.01303013
28,0.01073142
29,0.01144697
25,0.01217825
26,0.01303013
28,0.01073142
29,0.01144697
25,0.01570679
26,0.01706178
27,0.01809278
25,0.01570679
26,0.01706178
27,0.01809278
26,0.01674048
28,0.01106714
26,0.01674048
