frequency,quantity
29,0.0156686
21,0.01303612
29,0.0156686
21,0.0167299
26,0.01600315
27,0.01353573
21,0.0167299
26,0.01600315
27,0.01353573
20,0.011429
21,0.01196689
25,0.01480458
26,0.02631949
27,0.0146412
20,0.011429
21,0.01196689
25,0.01480458
26,0.02631949
27,0.0146412
21,0.02792391
26,0.01097471
27,0.01807274
28,0.01953797
26,0.02204817
27,0.01007476
28,0.0122395
26,0.02204817
27,0.01007476
28,0.0122395
20,0.01701244
21,0.01072602
25,0.02749319
26,0.01483136
20,0.01701244
21,0.01072602
25,0.02749319
26,0.01483136
25,0.01238122
26,0.01670187
30,0.01025524
20,0.01515543
21,0.01415016
25,0.0223155
26,0.01221298
28,0.01026583
20,0.01515543
21,0.01415016
25,0.0223155
26,0.01221298
28,0.01026583
21,0.01020719
28,0.01453871
21,0.01020719
28,0.01453871
20,0.01434822
26,0.01406366
20,0.01434822
26,0.01406366
20,0.01071316
21,0.01048718
26,0.01741536
25,0.01322854
25,0.01322854
29,0.01145552
26,0.01256625
