frequency,quantity
28,0.01411278
29,0.02090346
31,0.0103401
34,0.01041119
50,0.01196248
51,0.01023105
52,0.01581588
25,0.01489672
26,0.0179893
27,0.01605866
28,0.01080735
29,0.01013092
30,0.01347146
31,0.01245589
23,0.01030773
24,0.02574501
27,0.02053653
28,0.01585153
31,0.0105108
39,0.01195367
57,0.01238146
60,0.01017306
19,0.0135965
20,0.01709557
21,0.01267313
22,0.01008641
24,0.01583544
27,0.01830202
28,0.01177495
32,0.01103537
44,0.01210359
51,0.01101051
53,0.01026221
20,0.01039814
24,0.01020832
26,0.01964875
27,0.02544878
29,0.0114564
30,0.01033851
36,0.01421565
40,0.01385761
51,0.01218613
65,0.01192698
20,0.01110089
21,0.01309965
22,0.01899148
25,0.01430871
27,0.0143524
28,0.01883065
30,0.01305343
65,0.01426912
20,0.01187575
22,0.01282379
27,0.01880258
28,0.01171675
29,0.0169106
32,0.01078254
34,0.01110912
49,0.01228367
53,0.01054857
57,0.01189013
64,0.01098622
68,0.01029438
20,0.01320844
25,0.01520663
27,0.017434
28,0.01124775
29,0.016427
33,0.01014327
42,0.01050663
52,0.01155444
20,0.01320844
25,0.01520663
27,0.017434
28,0.01124775
29,0.016427
33,0.01014327
42,0.01050663
52,0.01155444
21,0.01142103
24,0.01123523
25,0.01355252
26,0.01333146
27,0.01679429
28,0.02308643
30,0.01183113
32,0.01516808
33,0.01321752
19,0.01019837
22,0.01021751
24,0.01370599
25,0.01225137
26,0.01213509
28,0.01594887
29,0.01715269
31,0.01118686
32,0.01191685
47,0.01359817
51,0.016675
59,0.01033311
71,0.01040319
19,0.01019837
22,0.01021751
24,0.01370599
25,0.01225137
26,0.01213509
28,0.01594887
29,0.01715269
31,0.01118686
32,0.01191685
47,0.01359817
51,0.016675
59,0.01033311
71,0.01040319
25,0.02114073
30,0.01046205
31,0.01017283
32,0.01575837
50,0.01227445
51,0.01168336
19,0.01110841
20,0.01040151
22,0.01057095
24,0.0107941
26,0.01582665
28,0.01334816
